,dataset,movie,shot,scale_label,scale_val,move_label,move_val,total_frames,fps,trailer_duration,frame_height,frame_width,frame_channels
22797,val,tt3098306,0034,MS,2,Static,4,23.0,24.0,1.0,1080.0,1920.0,3
22798,val,tt3098306,0052,FS,3,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
22799,val,tt3100694,0012,CS,1,Motion,0,27.0,24.0,1.1,1080.0,1920.0,3
22800,val,tt3100694,0018,MS,2,Static,4,31.0,24.0,1.3,1080.0,1920.0,3
22801,val,tt3100694,0030,CS,1,Static,4,28.0,24.0,1.2,1080.0,1920.0,3
22802,val,tt3100694,0033,ECS,0,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
22803,val,tt3100694,0040,CS,1,Static,4,35.0,24.0,1.5,1080.0,1920.0,3
22804,val,tt3100694,0049,MS,2,Static,4,37.0,24.0,1.5,1080.0,1920.0,3
22805,val,tt3100694,0050,ECS,0,Static,4,41.0,24.0,1.7,1080.0,1920.0,3
22806,val,tt3100694,0054,ECS,0,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
22807,val,tt3100694,0063,MS,2,Static,4,40.0,24.0,1.7,1080.0,1920.0,3
22808,val,tt3102440,0005,FS,3,Static,4,21.0,25.0,0.8,858.0,2048.0,3
22809,val,tt3102440,0022,CS,1,Static,4,72.0,25.0,2.9,858.0,2048.0,3
22810,val,tt3102440,0055,LS,4,Motion,0,37.0,25.0,1.5,858.0,2048.0,3
22811,val,tt3102440,0069,LS,4,Motion,0,22.0,25.0,0.9,858.0,2048.0,3
22812,val,tt3106046,0009,LS,4,Motion,0,54.0,25.0,2.2,1080.0,1920.0,3
22813,val,tt3106046,0013,LS,4,Push,1,52.0,25.0,2.1,1080.0,1920.0,3
22814,val,tt3106046,0025,LS,4,Motion,0,57.0,25.0,2.3,1080.0,1920.0,3
22815,val,tt3106046,0029,ECS,0,Static,4,38.0,25.0,1.5,1080.0,1920.0,3
22816,val,tt3106046,0031,ECS,0,Motion,0,56.0,25.0,2.2,1080.0,1920.0,3
22817,val,tt3106046,0032,LS,4,Motion,0,60.0,25.0,2.4,1080.0,1920.0,3
22818,val,tt3106046,0037,LS,4,Motion,0,58.0,25.0,2.3,1080.0,1920.0,3
22819,val,tt3106046,0038,FS,3,Motion,0,58.0,25.0,2.3,1080.0,1920.0,3
22820,val,tt3106120,0018,CS,1,Static,4,32.0,30.0,1.1,720.0,1280.0,3
22821,val,tt3106120,0029,ECS,0,Static,4,104.0,30.0,3.5,720.0,1280.0,3
22822,val,tt3106120,0031,CS,1,Static,4,75.0,30.0,2.5,720.0,1280.0,3
22823,val,tt3106212,0024,ECS,0,Static,4,20.0,25.0,0.8,1080.0,1920.0,3
22824,val,tt3106212,0047,CS,1,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
22825,val,tt3106212,0067,CS,1,Static,4,16.0,25.0,0.6,1080.0,1920.0,3
22826,val,tt3106212,0069,LS,4,Motion,0,23.0,25.0,0.9,1080.0,1920.0,3
22827,val,tt3110958,0002,LS,4,Motion,0,20.0,25.0,0.8,1080.0,1920.0,3
22828,val,tt3110958,0009,FS,3,Motion,0,16.0,25.0,0.6,1080.0,1920.0,3
22829,val,tt3110958,0026,LS,4,Motion,0,32.0,25.0,1.3,1080.0,1920.0,3
22830,val,tt3110958,0028,CS,1,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
22831,val,tt3110958,0039,FS,3,Motion,0,18.0,25.0,0.7,1080.0,1920.0,3
22832,val,tt3110958,0047,MS,2,Static,4,17.0,25.0,0.7,1080.0,1920.0,3
22833,val,tt3110960,0009,LS,4,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
22834,val,tt3110960,0011,FS,3,Static,4,35.0,24.0,1.5,1080.0,1920.0,3
22835,val,tt3110960,0021,FS,3,Static,4,45.0,24.0,1.9,1080.0,1920.0,3
22836,val,tt3110960,0025,MS,2,Motion,0,51.0,24.0,2.1,1080.0,1920.0,3
22837,val,tt3110960,0028,MS,2,Static,4,65.0,24.0,2.7,1080.0,1920.0,3
22838,val,tt3110960,0043,FS,3,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
22839,val,tt3110960,0046,MS,2,Static,4,32.0,24.0,1.3,1080.0,1920.0,3
22840,val,tt3110960,0052,MS,2,Motion,0,18.0,24.0,0.8,1080.0,1920.0,3
22841,val,tt3110960,0058,FS,3,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
22842,val,tt3110960,0067,LS,4,Static,4,37.0,24.0,1.5,1080.0,1920.0,3
22843,val,tt3110982,0020,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
22844,val,tt3110982,0026,CS,1,Motion,0,40.0,24.0,1.7,1080.0,1920.0,3
22845,val,tt3115712,0004,ECS,0,Static,4,42.0,24.0,1.8,1080.0,1920.0,3
22846,val,tt3115712,0020,CS,1,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
22847,val,tt3117302,0036,FS,3,Static,4,32.0,25.0,1.3,1080.0,1920.0,3
22848,val,tt3132714,0020,MS,2,Static,4,47.0,25.0,1.9,1080.0,1920.0,3
22849,val,tt3132714,0022,MS,2,Static,4,46.0,25.0,1.8,1080.0,1920.0,3
22850,val,tt3132714,0029,CS,1,Static,4,74.0,25.0,3.0,1080.0,1920.0,3
22851,val,tt3132714,0038,MS,2,Static,4,37.0,25.0,1.5,1080.0,1920.0,3
22852,val,tt3134422,0004,FS,3,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
22853,val,tt3134422,0019,FS,3,Static,4,41.0,24.0,1.7,1080.0,1920.0,3
22854,val,tt3134422,0024,LS,4,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
22855,val,tt3134422,0039,MS,2,Push,1,26.0,24.0,1.1,1080.0,1920.0,3
22856,val,tt3134422,0061,CS,1,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
22857,val,tt3134422,0062,MS,2,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
22858,val,tt3135016,0036,FS,3,Static,4,38.0,25.0,1.5,1080.0,1920.0,3
22859,val,tt3136646,0024,LS,4,Motion,0,71.0,30.0,2.4,720.0,1280.0,3
22860,val,tt3136646,0027,MS,2,Motion,0,14.0,30.0,0.5,720.0,1280.0,3
22861,val,tt3136646,0036,MS,2,Static,4,41.0,30.0,1.4,720.0,1280.0,3
22862,val,tt3136646,0046,MS,2,Motion,0,26.0,30.0,0.9,720.0,1280.0,3
22863,val,tt3136646,0050,CS,1,Static,4,65.0,30.0,2.2,720.0,1280.0,3
22864,val,tt3136646,0071,FS,3,Static,4,22.0,30.0,0.7,720.0,1280.0,3
22865,val,tt3136646,0074,CS,1,Static,4,34.0,30.0,1.1,720.0,1280.0,3
22866,val,tt3136646,0080,CS,1,Motion,0,32.0,30.0,1.1,720.0,1280.0,3
22867,val,tt3138010,0003,LS,4,Static,4,55.0,25.0,2.2,720.0,1280.0,3
22868,val,tt3138010,0005,LS,4,Static,4,49.0,25.0,2.0,720.0,1280.0,3
22869,val,tt3138010,0012,LS,4,Static,4,56.0,25.0,2.2,720.0,1280.0,3
22870,val,tt3138010,0015,LS,4,Motion,0,55.0,25.0,2.2,720.0,1280.0,3
22871,val,tt3138010,0026,FS,3,Motion,0,63.0,25.0,2.5,720.0,1280.0,3
22872,val,tt3138010,0031,LS,4,Static,4,35.0,25.0,1.4,720.0,1280.0,3
22873,val,tt3138010,0032,LS,4,Static,4,30.0,25.0,1.2,720.0,1280.0,3
22874,val,tt3138010,0036,MS,2,Static,4,34.0,25.0,1.4,720.0,1280.0,3
22875,val,tt3138104,0011,ECS,0,Motion,0,14.0,24.0,0.6,1080.0,1920.0,3
22876,val,tt3138104,0016,MS,2,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
22877,val,tt3138104,0025,LS,4,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
22878,val,tt3138104,0028,MS,2,Motion,0,27.0,24.0,1.1,1080.0,1920.0,3
22879,val,tt3138104,0029,ECS,0,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
22880,val,tt3138104,0083,MS,2,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
22881,val,tt3138104,0085,CS,1,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
22882,val,tt3138344,0011,LS,4,Motion,0,23.0,24.0,1.0,720.0,1280.0,3
22883,val,tt3138344,0022,CS,1,Static,4,27.0,24.0,1.1,720.0,1280.0,3
22884,val,tt3138344,0035,ECS,0,Static,4,42.0,24.0,1.8,720.0,1280.0,3
22885,val,tt3138344,0039,FS,3,Static,4,38.0,24.0,1.6,720.0,1280.0,3
22886,val,tt3138344,0040,MS,2,Static,4,21.0,24.0,0.9,720.0,1280.0,3
22887,val,tt3138344,0053,MS,2,Static,4,25.0,24.0,1.0,720.0,1280.0,3
22888,val,tt3138344,0071,MS,2,Static,4,46.0,24.0,1.9,720.0,1280.0,3
22889,val,tt3138344,0074,FS,3,Static,4,21.0,24.0,0.9,720.0,1280.0,3
22890,val,tt3138344,0078,MS,2,Static,4,17.0,24.0,0.7,720.0,1280.0,3
22891,val,tt3138344,0082,FS,3,Static,4,16.0,24.0,0.7,720.0,1280.0,3
22892,val,tt3139700,0016,MS,2,Static,4,49.0,24.0,2.0,720.0,1280.0,3
22893,val,tt3139700,0020,ECS,0,Static,4,33.0,24.0,1.4,720.0,1280.0,3
22894,val,tt3139700,0022,ECS,0,Static,4,99.0,24.0,4.1,720.0,1280.0,3
22895,val,tt3139700,0045,ECS,0,Static,4,32.0,24.0,1.3,720.0,1280.0,3
22896,val,tt3139700,0046,MS,2,Motion,0,85.0,24.0,3.5,720.0,1280.0,3
22897,val,tt3139700,0050,MS,2,Static,4,14.0,24.0,0.6,720.0,1280.0,3
22898,val,tt3139700,0053,MS,2,Static,4,38.0,24.0,1.6,720.0,1280.0,3
22899,val,tt3139700,0058,MS,2,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
22900,val,tt3139700,0059,CS,1,Static,4,18.0,24.0,0.8,720.0,1280.0,3
22901,val,tt3139754,0018,LS,4,Motion,0,29.0,24.0,1.2,1080.0,1920.0,3
22902,val,tt3139754,0019,CS,1,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
22903,val,tt3140024,0014,ECS,0,Static,4,28.0,24.0,1.2,720.0,1280.0,3
22904,val,tt3140024,0018,MS,2,Push,1,41.0,24.0,1.7,720.0,1280.0,3
22905,val,tt3140024,0019,MS,2,Static,4,17.0,24.0,0.7,720.0,1280.0,3
22906,val,tt3140024,0020,FS,3,Motion,0,36.0,24.0,1.5,720.0,1280.0,3
22907,val,tt3140024,0024,CS,1,Static,4,29.0,24.0,1.2,720.0,1280.0,3
22908,val,tt3140024,0066,MS,2,Static,4,19.0,24.0,0.8,720.0,1280.0,3
22909,val,tt3140024,0079,FS,3,Motion,0,31.0,24.0,1.3,720.0,1280.0,3
22910,val,tt3140024,0093,LS,4,Static,4,43.0,24.0,1.8,720.0,1280.0,3
22911,val,tt3140024,0101,CS,1,Motion,0,22.0,24.0,0.9,720.0,1280.0,3
22912,val,tt3141912,0004,CS,1,Static,4,28.0,24.0,1.2,720.0,1280.0,3
22913,val,tt3141912,0005,MS,2,Motion,0,44.0,24.0,1.8,720.0,1280.0,3
22914,val,tt3141912,0008,CS,1,Push,1,28.0,24.0,1.2,720.0,1280.0,3
22915,val,tt3141912,0010,FS,3,Static,4,33.0,24.0,1.4,720.0,1280.0,3
22916,val,tt3141912,0011,ECS,0,Static,4,19.0,24.0,0.8,720.0,1280.0,3
22917,val,tt3141912,0016,LS,4,Static,4,35.0,24.0,1.5,720.0,1280.0,3
22918,val,tt3141912,0017,FS,3,Static,4,47.0,24.0,2.0,720.0,1280.0,3
22919,val,tt3141912,0029,ECS,0,Static,4,41.0,24.0,1.7,720.0,1280.0,3
22920,val,tt3141912,0039,CS,1,Static,4,41.0,24.0,1.7,720.0,1280.0,3
22921,val,tt3141912,0040,CS,1,Static,4,18.0,24.0,0.8,720.0,1280.0,3
22922,val,tt3141912,0042,ECS,0,Static,4,28.0,24.0,1.2,720.0,1280.0,3
22923,val,tt3141912,0049,CS,1,Static,4,23.0,24.0,1.0,720.0,1280.0,3
22924,val,tt3142234,0047,CS,1,Motion,0,27.0,24.0,1.1,720.0,1280.0,3
22925,val,tt3142234,0083,CS,1,Static,4,15.0,24.0,0.6,720.0,1280.0,3
22926,val,tt3142688,0013,MS,2,Static,4,30.0,24.0,1.2,1080.0,1920.0,3
22927,val,tt3142688,0031,MS,2,Static,4,62.0,24.0,2.6,1080.0,1920.0,3
22928,val,tt3142688,0052,FS,3,Motion,0,22.0,24.0,0.9,1080.0,1920.0,3
22929,val,tt3142688,0054,MS,2,Motion,0,18.0,24.0,0.8,1080.0,1920.0,3
22930,val,tt3144084,0007,FS,3,Static,4,54.0,25.0,2.2,1440.0,1920.0,3
22931,val,tt3144084,0043,CS,1,Static,4,14.0,25.0,0.6,1440.0,1920.0,3
22932,val,tt3145016,0010,LS,4,Static,4,30.0,24.0,1.2,1080.0,1920.0,3
22933,val,tt3145016,0015,CS,1,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
22934,val,tt3145016,0017,MS,2,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
22935,val,tt3145016,0020,ECS,0,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
22936,val,tt3145016,0029,MS,2,Push,1,32.0,24.0,1.3,1080.0,1920.0,3
22937,val,tt3145016,0036,LS,4,Motion,0,37.0,24.0,1.5,1080.0,1920.0,3
22938,val,tt3145016,0037,FS,3,Static,4,40.0,24.0,1.7,1080.0,1920.0,3
22939,val,tt3148890,0011,ECS,0,Motion,0,20.0,24.0,0.8,1080.0,1920.0,3
22940,val,tt3148890,0014,CS,1,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
22941,val,tt3148890,0015,CS,1,Motion,0,22.0,24.0,0.9,1080.0,1920.0,3
22942,val,tt3148890,0027,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
22943,val,tt3148890,0042,CS,1,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
22944,val,tt3148890,0048,ECS,0,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
22945,val,tt3149484,0024,ECS,0,Static,4,32.0,25.0,1.3,1080.0,1920.0,3
22946,val,tt3152098,0004,LS,4,Motion,0,27.0,24.0,1.1,720.0,1280.0,3
22947,val,tt3152098,0028,CS,1,Static,4,27.0,24.0,1.1,720.0,1280.0,3
22948,val,tt3152624,0013,MS,2,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
22949,val,tt3152624,0053,CS,1,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
22950,val,tt3153582,0026,ECS,0,Static,4,15.0,25.0,0.6,720.0,1280.0,3
22951,val,tt3156558,0000,LS,4,Motion,0,105.0,24.0,4.4,1080.0,1920.0,3
22952,val,tt3156558,0006,CS,1,Motion,0,24.0,24.0,1.0,1080.0,1920.0,3
22953,val,tt3162476,0002,LS,4,Motion,0,159.0,25.0,6.4,1080.0,1920.0,3
22954,val,tt3162476,0008,ECS,0,Static,4,30.0,25.0,1.2,1080.0,1920.0,3
22955,val,tt3164056,0004,LS,4,Pull,2,80.0,24.0,3.3,1080.0,1920.0,3
22956,val,tt3164056,0007,ECS,0,Push,1,25.0,24.0,1.0,1080.0,1920.0,3
22957,val,tt3164056,0008,ECS,0,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
22958,val,tt3164198,0005,ECS,0,Static,4,31.0,24.0,1.3,1080.0,1920.0,3
22959,val,tt3164198,0009,CS,1,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
22960,val,tt3164198,0010,LS,4,Static,4,48.0,24.0,2.0,1080.0,1920.0,3
22961,val,tt3164198,0020,ECS,0,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
22962,val,tt3164198,0034,CS,1,Static,4,28.0,24.0,1.2,1080.0,1920.0,3
22963,val,tt3164198,0045,MS,2,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
22964,val,tt3164198,0048,MS,2,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
22965,val,tt3164198,0059,CS,1,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
22966,val,tt3164198,0077,FS,3,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
22967,val,tt3164256,0002,FS,3,Motion,0,53.0,24.0,2.2,816.0,1920.0,3
22968,val,tt3164256,0011,MS,2,Static,4,15.0,24.0,0.6,816.0,1920.0,3
22969,val,tt3164256,0017,CS,1,Static,4,24.0,24.0,1.0,816.0,1920.0,3
22970,val,tt3164256,0026,MS,2,Static,4,20.0,24.0,0.8,816.0,1920.0,3
22971,val,tt3164256,0036,LS,4,Motion,0,22.0,24.0,0.9,816.0,1920.0,3
22972,val,tt3164256,0048,CS,1,Static,4,26.0,24.0,1.1,816.0,1920.0,3
22973,val,tt3164256,0049,CS,1,Motion,0,24.0,24.0,1.0,816.0,1920.0,3
22974,val,tt3164256,0050,FS,3,Static,4,18.0,24.0,0.8,816.0,1920.0,3
22975,val,tt3164256,0055,FS,3,Static,4,27.0,24.0,1.1,816.0,1920.0,3
22976,val,tt3164256,0061,CS,1,Static,4,19.0,24.0,0.8,816.0,1920.0,3
22977,val,tt3165630,0005,LS,4,Motion,0,52.0,25.0,2.1,1080.0,1920.0,3
22978,val,tt3165630,0014,MS,2,Static,4,34.0,25.0,1.4,1080.0,1920.0,3
22979,val,tt3165630,0028,LS,4,Static,4,45.0,25.0,1.8,1080.0,1920.0,3
22980,val,tt3165630,0051,LS,4,Push,1,28.0,25.0,1.1,1080.0,1920.0,3
22981,val,tt3165630,0057,CS,1,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
22982,val,tt3165648,0009,FS,3,Static,4,64.0,24.0,2.7,720.0,1280.0,3
22983,val,tt3165648,0023,CS,1,Static,4,15.0,24.0,0.6,720.0,1280.0,3
22984,val,tt3165648,0030,CS,1,Static,4,29.0,24.0,1.2,720.0,1280.0,3
22985,val,tt3165648,0034,ECS,0,Static,4,49.0,24.0,2.0,720.0,1280.0,3
22986,val,tt3165648,0035,ECS,0,Static,4,56.0,24.0,2.3,720.0,1280.0,3
22987,val,tt3165648,0036,ECS,0,Static,4,95.0,24.0,4.0,720.0,1280.0,3
22988,val,tt3165648,0045,ECS,0,Static,4,37.0,24.0,1.5,720.0,1280.0,3
22989,val,tt3165648,0048,CS,1,Static,4,57.0,24.0,2.4,720.0,1280.0,3
22990,val,tt3165648,0054,LS,4,Static,4,22.0,24.0,0.9,720.0,1280.0,3
22991,val,tt3165648,0069,MS,2,Static,4,111.0,24.0,4.6,720.0,1280.0,3
22992,val,tt3168712,0007,LS,4,Motion,0,31.0,24.0,1.3,1080.0,1920.0,3
22993,val,tt3168712,0018,FS,3,Static,4,30.0,24.0,1.2,1080.0,1920.0,3
22994,val,tt3168712,0036,ECS,0,Static,4,23.0,24.0,1.0,1080.0,1920.0,3
22995,val,tt3168712,0070,CS,1,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
22996,val,tt3168864,0010,FS,3,Static,4,53.0,25.0,2.1,820.0,1920.0,3
22997,val,tt3168864,0019,FS,3,Motion,0,37.0,25.0,1.5,820.0,1920.0,3
22998,val,tt3168864,0025,LS,4,Static,4,52.0,25.0,2.1,820.0,1920.0,3
22999,val,tt3168864,0027,ECS,0,Static,4,51.0,25.0,2.0,820.0,1920.0,3
23000,val,tt3168864,0031,LS,4,Static,4,32.0,25.0,1.3,820.0,1920.0,3
23001,val,tt3168864,0038,ECS,0,Motion,0,87.0,25.0,3.5,820.0,1920.0,3
23002,val,tt3168864,0040,LS,4,Motion,0,37.0,25.0,1.5,820.0,1920.0,3
23003,val,tt3168864,0044,FS,3,Static,4,34.0,25.0,1.4,820.0,1920.0,3
23004,val,tt3169538,0013,MS,2,Static,4,60.0,24.0,2.5,720.0,1280.0,3
23005,val,tt3169538,0028,FS,3,Static,4,81.0,24.0,3.4,720.0,1280.0,3
23006,val,tt3172126,0010,FS,3,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
23007,val,tt3172126,0028,FS,3,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
23008,val,tt3172126,0031,FS,3,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
23009,val,tt3172126,0033,FS,3,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
23010,val,tt3172126,0034,FS,3,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
23011,val,tt3172126,0035,MS,2,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
23012,val,tt3172126,0059,CS,1,Static,4,36.0,24.0,1.5,1080.0,1920.0,3
23013,val,tt3172126,0060,MS,2,Motion,0,15.0,24.0,0.6,1080.0,1920.0,3
23014,val,tt3175460,0016,CS,1,Static,4,83.0,24.0,3.5,720.0,1280.0,3
23015,val,tt3175460,0019,MS,2,Push,1,56.0,24.0,2.3,720.0,1280.0,3
23016,val,tt3175460,0046,CS,1,Static,4,25.0,24.0,1.0,720.0,1280.0,3
23017,val,tt3184118,0011,LS,4,Static,4,79.0,25.0,3.2,1080.0,1920.0,3
23018,val,tt3184118,0012,LS,4,Motion,0,90.0,25.0,3.6,1080.0,1920.0,3
23019,val,tt3184118,0025,MS,2,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
23020,val,tt3184560,0012,MS,2,Motion,0,141.0,24.0,5.9,720.0,1280.0,3
23021,val,tt3184560,0015,CS,1,Motion,0,75.0,24.0,3.1,720.0,1280.0,3
23022,val,tt3184560,0020,MS,2,Static,4,301.0,24.0,12.5,720.0,1280.0,3
23023,val,tt3184720,0016,CS,1,Static,4,21.0,25.0,0.8,720.0,1280.0,3
23024,val,tt3184720,0020,LS,4,Static,4,37.0,25.0,1.5,720.0,1280.0,3
23025,val,tt3184720,0030,MS,2,Static,4,58.0,25.0,2.3,720.0,1280.0,3
23026,val,tt3184720,0032,MS,2,Static,4,32.0,25.0,1.3,720.0,1280.0,3
23027,val,tt3184720,0036,ECS,0,Motion,0,43.0,25.0,1.7,720.0,1280.0,3
23028,val,tt3184720,0041,ECS,0,Static,4,25.0,25.0,1.0,720.0,1280.0,3
23029,val,tt3184720,0059,MS,2,Static,4,29.0,25.0,1.2,720.0,1280.0,3
23030,val,tt3184720,0065,FS,3,Static,4,36.0,25.0,1.4,720.0,1280.0,3
23031,val,tt3184720,0074,CS,1,Motion,0,14.0,25.0,0.6,720.0,1280.0,3
23032,val,tt3185650,0006,FS,3,Motion,0,26.0,24.0,1.1,1080.0,1920.0,3
23033,val,tt3185650,0024,MS,2,Static,4,46.0,24.0,1.9,1080.0,1920.0,3
23034,val,tt3185650,0025,CS,1,Static,4,36.0,24.0,1.5,1080.0,1920.0,3
23035,val,tt3185650,0027,FS,3,Motion,0,70.0,24.0,2.9,1080.0,1920.0,3
23036,val,tt3185650,0028,CS,1,Static,4,46.0,24.0,1.9,1080.0,1920.0,3
23037,val,tt3185650,0052,MS,2,Motion,0,47.0,24.0,2.0,1080.0,1920.0,3
23038,val,tt3185650,0053,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
23039,val,tt3185650,0054,MS,2,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
23040,val,tt3190158,0003,LS,4,Static,4,67.0,24.0,2.8,1080.0,1920.0,3
23041,val,tt3190158,0008,ECS,0,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
23042,val,tt3190158,0020,LS,4,Static,4,47.0,24.0,2.0,1080.0,1920.0,3
23043,val,tt3190158,0024,ECS,0,Push,1,37.0,24.0,1.5,1080.0,1920.0,3
23044,val,tt3190158,0025,ECS,0,Static,4,30.0,24.0,1.2,1080.0,1920.0,3
23045,val,tt3190158,0035,LS,4,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
23046,val,tt3190158,0049,LS,4,Motion,0,27.0,24.0,1.1,1080.0,1920.0,3
23047,val,tt3190158,0050,LS,4,Push,1,28.0,24.0,1.2,1080.0,1920.0,3
23048,val,tt3190158,0055,FS,3,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
23049,val,tt3190158,0058,CS,1,Push,1,18.0,24.0,0.8,1080.0,1920.0,3
23050,val,tt3190158,0067,FS,3,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
23051,val,tt3190158,0077,LS,4,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
23052,val,tt3190158,0081,LS,4,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
23053,val,tt3195054,0013,MS,2,Static,4,20.0,25.0,0.8,720.0,1280.0,3
23054,val,tt3197558,0003,ECS,0,Static,4,59.0,24.0,2.5,720.0,1280.0,3
23055,val,tt3197766,0013,FS,3,Motion,0,18.0,24.0,0.8,1080.0,1920.0,3
23056,val,tt3197766,0023,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
23057,val,tt3197766,0031,FS,3,Motion,0,16.0,24.0,0.7,1080.0,1920.0,3
23058,val,tt3200980,0028,MS,2,Static,4,43.0,24.0,1.8,720.0,1280.0,3
23059,val,tt3202408,0055,CS,1,Static,4,17.0,25.0,0.7,1080.0,1920.0,3
23060,val,tt3202890,0024,FS,3,Static,4,21.0,24.0,0.9,720.0,1280.0,3
23061,val,tt3202890,0029,FS,3,Static,4,27.0,24.0,1.1,720.0,1280.0,3
23062,val,tt3202890,0037,CS,1,Static,4,16.0,24.0,0.7,720.0,1280.0,3
23063,val,tt3202890,0043,LS,4,Motion,0,29.0,24.0,1.2,720.0,1280.0,3
23064,val,tt3202890,0081,MS,2,Static,4,16.0,24.0,0.7,720.0,1280.0,3
23065,val,tt3202890,0116,LS,4,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
23066,val,tt3203616,0033,LS,4,Static,4,16.0,24.0,0.7,720.0,1280.0,3
23067,val,tt3203616,0039,FS,3,Static,4,16.0,24.0,0.7,720.0,1280.0,3
23068,val,tt3203616,0053,ECS,0,Static,4,17.0,24.0,0.7,720.0,1280.0,3
23069,val,tt3203616,0064,FS,3,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
23070,val,tt3203616,0069,MS,2,Static,4,33.0,24.0,1.4,720.0,1280.0,3
23071,val,tt3204392,0006,FS,3,Static,4,23.0,24.0,1.0,720.0,1280.0,3
23072,val,tt3204914,0027,CS,1,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
23073,val,tt3204914,0028,FS,3,Static,4,45.0,24.0,1.9,1080.0,1920.0,3
23074,val,tt3204914,0030,MS,2,Static,4,45.0,24.0,1.9,1080.0,1920.0,3
23075,val,tt3206100,0024,FS,3,Static,4,59.0,60.0,1.0,1080.0,1920.0,3
23076,val,tt3206100,0037,CS,1,Motion,0,109.0,60.0,1.8,1080.0,1920.0,3
23077,val,tt3206100,0052,ECS,0,Static,4,181.0,60.0,3.0,1080.0,1920.0,3
23078,val,tt3206100,0064,ECS,0,Motion,0,59.0,60.0,1.0,1080.0,1920.0,3
23079,val,tt3206100,0075,MS,2,Motion,0,28.0,60.0,0.5,1080.0,1920.0,3
23080,val,tt3212392,0002,MS,2,Motion,0,146.0,24.0,6.1,1080.0,1920.0,3
23081,val,tt3212392,0012,ECS,0,Motion,0,72.0,24.0,3.0,1080.0,1920.0,3
23082,val,tt3213622,0004,ECS,0,Static,4,31.0,24.0,1.3,820.0,1920.0,3
23083,val,tt3213622,0006,CS,1,Motion,0,50.0,24.0,2.1,820.0,1920.0,3
23084,val,tt3213622,0010,LS,4,Motion,0,42.0,24.0,1.8,820.0,1920.0,3
23085,val,tt3213622,0042,ECS,0,Motion,0,19.0,24.0,0.8,820.0,1920.0,3
23086,val,tt3213622,0046,ECS,0,Motion,0,30.0,24.0,1.2,820.0,1920.0,3
